latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
25.764498,-80.196075,6.0,-18000,America/New_York,EST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),wind_speed_10m_max (km/h)
2021-08-14,29.6,25.7,27.3,2021-08-14T05:53,2021-08-14T18:57,9.40,29.8
2021-08-15,29.7,26.0,27.9,2021-08-15T05:54,2021-08-15T18:56,1.20,19.2
2021-08-16,31.0,26.4,28.8,2021-08-16T05:54,2021-08-16T18:55,1.90,15.9
2021-08-17,31.3,27.0,28.8,2021-08-17T05:54,2021-08-17T18:54,1.70,18.8
2021-08-18,31.5,27.7,29.5,2021-08-18T05:55,2021-08-18T18:53,0.20,21.4
2021-08-19,30.8,26.8,28.8,2021-08-19T05:55,2021-08-19T18:52,0.40,13.7
2021-08-20,32.1,24.0,28.5,2021-08-20T05:56,2021-08-20T18:51,0.10,14.8
2021-08-21,32.1,25.4,29.3,2021-08-21T05:56,2021-08-21T18:50,0.00,16.6
2021-08-22,32.2,26.1,29.4,2021-08-22T05:57,2021-08-22T18:49,1.00,14.5
2021-08-23,32.3,27.3,29.7,2021-08-23T05:57,2021-08-23T18:49,1.00,15.8
2021-08-24,32.1,27.8,29.9,2021-08-24T05:57,2021-08-24T18:48,1.20,23.6
2021-08-25,30.8,25.3,28.0,2021-08-25T05:58,2021-08-25T18:47,3.80,32.2
2021-08-26,31.0,25.1,28.0,2021-08-26T05:58,2021-08-26T18:46,5.40,22.8
2021-08-27,30.7,26.7,29.0,2021-08-27T05:59,2021-08-27T18:45,1.90,24.2
2021-08-28,31.2,27.7,29.1,2021-08-28T05:59,2021-08-28T18:44,0.20,22.8
2021-08-29,30.2,24.8,27.7,2021-08-29T06:00,2021-08-29T18:42,0.80,14.5
2021-08-30,30.9,24.7,27.2,2021-08-30T06:00,2021-08-30T18:41,4.10,10.9
2021-08-31,31.5,25.3,27.6,2021-08-31T06:00,2021-08-31T18:40,2.20,13.1
2021-09-01,30.7,24.1,27.7,2021-09-01T06:01,2021-09-01T18:39,1.70,13.7
2021-09-02,30.8,23.4,26.6,2021-09-02T06:01,2021-09-02T18:38,11.10,18.4
2021-09-03,30.7,24.0,26.5,2021-09-03T06:02,2021-09-03T18:37,11.90,13.3
2021-09-04,28.4,23.5,26.0,2021-09-04T06:02,2021-09-04T18:36,4.00,14.9
2021-09-05,29.5,23.1,26.3,2021-09-05T06:02,2021-09-05T18:35,8.10,15.4
2021-09-06,30.0,23.2,26.2,2021-09-06T06:03,2021-09-06T18:34,8.50,12.6
2021-09-07,30.2,23.1,26.6,2021-09-07T06:03,2021-09-07T18:33,1.10,9.8
2021-09-08,30.2,24.2,27.5,2021-09-08T06:04,2021-09-08T18:32,1.70,10.9
2021-09-09,31.2,24.1,27.4,2021-09-09T06:04,2021-09-09T18:31,3.50,16.4
2021-09-10,30.3,24.0,27.4,2021-09-10T06:04,2021-09-10T18:30,0.90,16.1
2021-09-11,30.6,23.6,27.6,2021-09-11T06:05,2021-09-11T18:29,0.10,14.8
2021-09-12,29.9,25.4,27.7,2021-09-12T06:05,2021-09-12T18:28,1.60,22.0
2021-09-13,27.4,24.9,25.9,2021-09-13T06:06,2021-09-13T18:27,19.50,14.6
2021-09-14,29.0,24.6,26.9,2021-09-14T06:06,2021-09-14T18:25,6.80,13.3
2021-09-15,29.5,24.0,26.7,2021-09-15T06:06,2021-09-15T18:24,1.10,12.3
2021-09-16,28.7,23.7,26.5,2021-09-16T06:07,2021-09-16T18:23,2.50,19.1
2021-09-17,29.1,24.6,26.4,2021-09-17T06:07,2021-09-17T18:22,20.20,16.1
2021-09-18,29.2,23.4,26.1,2021-09-18T06:07,2021-09-18T18:21,4.40,10.4
2021-09-19,29.8,23.4,26.6,2021-09-19T06:08,2021-09-19T18:20,5.50,11.7
2021-09-20,28.6,24.0,26.3,2021-09-20T06:08,2021-09-20T18:19,6.60,13.2
2021-09-21,28.4,25.3,26.6,2021-09-21T06:09,2021-09-21T18:18,14.00,17.7
2021-09-22,28.5,24.3,26.3,2021-09-22T06:09,2021-09-22T18:17,3.30,10.6
2021-09-23,28.4,24.0,25.7,2021-09-23T06:09,2021-09-23T18:15,35.50,12.4
2021-09-24,29.2,23.4,25.9,2021-09-24T06:10,2021-09-24T18:14,15.50,12.6
2021-09-25,29.8,23.2,25.6,2021-09-25T06:10,2021-09-25T18:13,23.70,8.2
2021-09-26,29.8,24.1,26.7,2021-09-26T06:11,2021-09-26T18:12,0.30,21.6
2021-09-27,29.3,23.1,26.2,2021-09-27T06:11,2021-09-27T18:11,0.40,20.1
2021-09-28,29.1,23.6,26.3,2021-09-28T06:12,2021-09-28T18:10,1.00,19.7
2021-09-29,29.3,22.1,26.0,2021-09-29T06:12,2021-09-29T18:09,0.20,13.4
2021-09-30,28.8,23.9,26.5,2021-09-30T06:12,2021-09-30T18:08,1.60,19.5
2021-10-01,28.9,25.6,27.3,2021-10-01T06:13,2021-10-01T18:07,0.50,21.7
2021-10-02,29.0,26.5,27.5,2021-10-02T06:13,2021-10-02T18:06,0.90,26.1
2021-10-03,29.4,26.3,27.5,2021-10-03T06:14,2021-10-03T18:05,1.00,21.7
2021-10-04,29.9,24.3,27.1,2021-10-04T06:14,2021-10-04T18:04,1.10,14.2
2021-10-05,30.3,24.3,27.5,2021-10-05T06:15,2021-10-05T18:03,0.70,13.7
2021-10-06,30.8,26.2,28.2,2021-10-06T06:15,2021-10-06T18:01,0.50,15.3
2021-10-07,31.0,26.8,28.3,2021-10-07T06:15,2021-10-07T18:00,1.60,17.2
2021-10-08,30.6,26.3,28.4,2021-10-08T06:16,2021-10-08T17:59,0.30,14.0
2021-10-09,29.4,23.6,25.5,2021-10-09T06:16,2021-10-09T17:58,11.00,13.4
2021-10-10,27.7,21.6,24.6,2021-10-10T06:17,2021-10-10T17:57,4.10,14.3
2021-10-11,27.7,21.3,25.0,2021-10-11T06:17,2021-10-11T17:56,1.50,16.0
2021-10-12,27.6,23.3,25.6,2021-10-12T06:18,2021-10-12T17:55,1.00,15.0
2021-10-13,28.8,23.5,25.9,2021-10-13T06:18,2021-10-13T17:54,0.70,13.7
2021-10-14,29.2,22.8,26.1,2021-10-14T06:19,2021-10-14T17:54,0.40,16.1
2021-10-15,28.8,23.8,26.3,2021-10-15T06:19,2021-10-15T17:53,2.70,15.6
2021-10-16,30.6,22.7,25.9,2021-10-16T06:20,2021-10-16T17:52,1.20,12.4
2021-10-17,29.7,21.8,25.3,2021-10-17T06:20,2021-10-17T17:51,5.40,13.5
2021-10-18,28.3,23.1,25.8,2021-10-18T06:21,2021-10-18T17:50,0.80,21.6
2021-10-19,29.1,24.4,26.6,2021-10-19T06:21,2021-10-19T17:49,0.00,24.4
2021-10-20,29.2,25.2,27.0,2021-10-20T06:22,2021-10-20T17:48,0.00,25.8
2021-10-21,29.8,26.2,27.7,2021-10-21T06:23,2021-10-21T17:47,0.10,21.0
2021-10-22,27.0,23.6,25.1,2021-10-22T06:23,2021-10-22T17:46,6.90,18.6
2021-10-23,28.4,22.9,25.3,2021-10-23T06:24,2021-10-23T17:46,0.50,14.3
2021-10-24,28.0,24.4,25.9,2021-10-24T06:24,2021-10-24T17:45,5.90,13.0
2021-10-25,28.6,24.3,25.9,2021-10-25T06:25,2021-10-25T17:44,18.10,19.8
2021-10-26,30.1,23.8,26.5,2021-10-26T06:25,2021-10-26T17:43,1.30,17.7
2021-10-27,29.6,22.3,25.7,2021-10-27T06:26,2021-10-27T17:42,2.70,13.8
2021-10-28,29.2,22.6,25.8,2021-10-28T06:27,2021-10-28T17:41,12.00,25.1
2021-10-29,30.1,23.3,26.2,2021-10-29T06:27,2021-10-29T17:41,2.60,26.0
2021-10-30,28.2,20.9,24.5,2021-10-30T06:28,2021-10-30T17:40,0.40,29.6
2021-10-31,27.8,18.9,23.6,2021-10-31T06:28,2021-10-31T17:39,0.10,14.9
2021-11-01,27.0,19.9,23.6,2021-11-01T06:29,2021-11-01T17:39,0.50,19.8
2021-11-02,25.9,22.1,24.0,2021-11-02T06:30,2021-11-02T17:38,21.90,19.2
2021-11-03,27.6,23.4,25.4,2021-11-03T06:30,2021-11-03T17:37,1.50,17.6
2021-11-04,27.4,23.3,24.9,2021-11-04T06:31,2021-11-04T17:37,0.10,15.0
2021-11-05,25.5,22.1,23.6,2021-11-05T06:32,2021-11-05T17:36,32.30,17.4
2021-11-06,24.1,17.7,22.0,2021-11-06T06:32,2021-11-06T17:36,0.10,25.7
2021-11-07,23.2,13.5,18.2,2021-11-07T06:33,2021-11-07T17:35,0.00,22.6
2021-11-08,24.3,15.3,19.3,2021-11-08T06:34,2021-11-08T17:35,0.00,19.9
2021-11-09,25.9,16.3,21.3,2021-11-09T06:34,2021-11-09T17:34,0.00,21.7
2021-11-10,26.7,19.5,23.8,2021-11-10T06:35,2021-11-10T17:34,2.10,17.1
2021-11-11,27.1,22.7,25.0,2021-11-11T06:36,2021-11-11T17:33,0.60,24.7
2021-11-12,25.4,21.4,23.5,2021-11-12T06:36,2021-11-12T17:33,10.10,17.3
2021-11-13,28.2,21.3,24.3,2021-11-13T06:37,2021-11-13T17:32,0.70,13.2
2021-11-14,25.1,18.3,21.6,2021-11-14T06:38,2021-11-14T17:32,0.00,14.5
2021-11-15,24.2,15.2,19.9,2021-11-15T06:39,2021-11-15T17:31,0.00,21.4
2021-11-16,25.4,20.3,23.3,2021-11-16T06:39,2021-11-16T17:31,0.00,24.1
2021-11-17,26.9,23.9,25.1,2021-11-17T06:40,2021-11-17T17:31,1.90,25.6
2021-11-18,26.6,22.0,24.5,2021-11-18T06:41,2021-11-18T17:30,20.20,23.5
2021-11-19,26.0,20.9,23.4,2021-11-19T06:41,2021-11-19T17:30,24.20,21.4
2021-11-20,25.4,23.2,23.9,2021-11-20T06:42,2021-11-20T17:30,12.90,26.8
2021-11-21,25.9,20.9,23.7,2021-11-21T06:43,2021-11-21T17:30,3.60,24.0
2021-11-22,27.4,19.6,22.5,2021-11-22T06:44,2021-11-22T17:29,1.60,23.4
2021-11-23,21.2,15.5,18.5,2021-11-23T06:44,2021-11-23T17:29,0.00,25.8
2021-11-24,23.0,14.6,19.5,2021-11-24T06:45,2021-11-24T17:29,0.00,24.2
2021-11-25,24.4,19.6,21.9,2021-11-25T06:46,2021-11-25T17:29,0.70,20.3
2021-11-26,25.6,16.6,20.7,2021-11-26T06:46,2021-11-26T17:29,0.00,14.0
2021-11-27,24.6,16.6,19.9,2021-11-27T06:47,2021-11-27T17:29,0.00,13.0
2021-11-28,23.8,14.5,19.2,2021-11-28T06:48,2021-11-28T17:29,0.00,11.1
2021-11-29,23.0,15.8,18.6,2021-11-29T06:49,2021-11-29T17:29,0.00,20.4
2021-11-30,24.1,14.4,19.2,2021-11-30T06:49,2021-11-30T17:29,0.00,14.0
2021-12-01,24.8,18.3,21.6,2021-12-01T06:50,2021-12-01T17:29,0.00,11.5
2021-12-02,26.7,16.2,21.0,2021-12-02T06:51,2021-12-02T17:29,0.00,15.6
2021-12-03,25.0,15.8,20.6,2021-12-03T06:52,2021-12-03T17:29,0.00,13.3
2021-12-04,26.0,16.6,21.5,2021-12-04T06:52,2021-12-04T17:29,0.00,13.9
2021-12-05,27.6,20.9,24.2,2021-12-05T06:53,2021-12-05T17:29,0.00,13.7
2021-12-06,27.2,20.5,24.0,2021-12-06T06:54,2021-12-06T17:29,1.90,17.1
2021-12-07,27.0,18.9,22.6,2021-12-07T06:54,2021-12-07T17:30,0.00,9.8
2021-12-08,27.3,20.0,23.7,2021-12-08T06:55,2021-12-08T17:30,0.00,19.2
2021-12-09,27.5,21.0,24.1,2021-12-09T06:56,2021-12-09T17:30,0.00,10.2
2021-12-10,27.1,21.3,24.2,2021-12-10T06:56,2021-12-10T17:30,0.60,17.3
2021-12-11,27.5,23.3,25.2,2021-12-11T06:57,2021-12-11T17:30,0.40,18.7
2021-12-12,27.6,22.3,24.6,2021-12-12T06:58,2021-12-12T17:31,1.80,15.3
2021-12-13,27.6,23.7,25.3,2021-12-13T06:58,2021-12-13T17:31,0.40,20.7
2021-12-14,27.6,22.0,24.7,2021-12-14T06:59,2021-12-14T17:31,0.30,21.7
2021-12-15,26.1,21.3,23.7,2021-12-15T06:59,2021-12-15T17:32,4.40,26.4
2021-12-16,26.7,23.2,24.9,2021-12-16T07:00,2021-12-16T17:32,0.70,26.3
2021-12-17,27.1,23.4,25.0,2021-12-17T07:01,2021-12-17T17:32,0.10,22.3
2021-12-18,26.7,21.5,24.5,2021-12-18T07:01,2021-12-18T17:33,7.10,22.9
2021-12-19,26.0,21.4,23.8,2021-12-19T07:02,2021-12-19T17:33,9.90,21.4
2021-12-20,25.8,20.3,23.0,2021-12-20T07:02,2021-12-20T17:34,1.10,13.0
2021-12-21,24.8,21.2,23.0,2021-12-21T07:03,2021-12-21T17:34,3.40,30.2
2021-12-22,22.0,15.2,18.8,2021-12-22T07:03,2021-12-22T17:35,0.10,20.3
2021-12-23,22.1,11.8,16.8,2021-12-23T07:04,2021-12-23T17:35,0.00,17.1
2021-12-24,24.8,14.5,19.8,2021-12-24T07:04,2021-12-24T17:36,0.20,14.8
2021-12-25,25.8,18.8,22.5,2021-12-25T07:05,2021-12-25T17:37,0.00,13.3
2021-12-26,25.9,17.7,22.1,2021-12-26T07:05,2021-12-26T17:37,0.30,10.8
2021-12-27,27.0,17.6,22.1,2021-12-27T07:05,2021-12-27T17:38,0.00,14.7
2021-12-28,26.1,20.2,23.1,2021-12-28T07:06,2021-12-28T17:38,0.50,16.1
2021-12-29,26.4,22.7,24.3,2021-12-29T07:06,2021-12-29T17:39,0.70,17.4
2021-12-30,27.6,22.8,24.8,2021-12-30T07:06,2021-12-30T17:40,0.70,17.5
2021-12-31,27.4,19.8,23.8,2021-12-31T07:07,2021-12-31T17:40,1.20,12.7
2022-01-01,27.0,22.8,24.7,2022-01-01T07:07,2022-01-01T17:41,1.10,23.6
2022-01-02,27.7,23.1,25.3,2022-01-02T07:07,2022-01-02T17:41,0.00,25.9
2022-01-03,27.7,18.7,23.6,2022-01-03T07:08,2022-01-03T17:42,1.50,19.8
2022-01-04,24.9,17.2,21.8,2022-01-04T07:08,2022-01-04T17:43,0.00,19.5
2022-01-05,25.9,19.9,23.0,2022-01-05T07:08,2022-01-05T17:43,2.40,14.4
2022-01-06,25.8,16.1,21.2,2022-01-06T07:08,2022-01-06T17:44,0.00,13.2
2022-01-07,24.6,20.0,22.2,2022-01-07T07:08,2022-01-07T17:45,4.90,12.1
2022-01-08,25.7,21.4,23.3,2022-01-08T07:08,2022-01-08T17:46,3.00,26.7
2022-01-09,24.3,21.8,22.7,2022-01-09T07:08,2022-01-09T17:46,12.10,26.1
2022-01-10,24.5,18.9,21.9,2022-01-10T07:08,2022-01-10T17:47,13.40,15.0
2022-01-11,22.3,18.5,20.1,2022-01-11T07:08,2022-01-11T17:48,6.30,24.6
2022-01-12,23.3,18.4,20.7,2022-01-12T07:09,2022-01-12T17:49,3.70,24.7
2022-01-13,23.4,17.0,20.2,2022-01-13T07:09,2022-01-13T17:49,1.30,19.7
2022-01-14,22.0,14.5,17.4,2022-01-14T07:08,2022-01-14T17:50,0.00,19.1
2022-01-15,22.5,13.0,18.3,2022-01-15T07:08,2022-01-15T17:51,0.00,18.9
2022-01-16,24.3,17.5,21.1,2022-01-16T07:08,2022-01-16T17:52,5.80,38.9
2022-01-17,22.4,14.3,17.9,2022-01-17T07:08,2022-01-17T17:53,0.00,27.6
2022-01-18,18.7,11.5,14.8,2022-01-18T07:08,2022-01-18T17:53,0.00,13.9
2022-01-19,22.7,12.5,18.1,2022-01-19T07:08,2022-01-19T17:54,0.10,19.9
2022-01-20,24.2,19.8,22.0,2022-01-20T07:08,2022-01-20T17:55,6.70,21.0
2022-01-21,24.8,19.4,21.7,2022-01-21T07:08,2022-01-21T17:56,16.80,11.5
2022-01-22,24.0,17.7,20.4,2022-01-22T07:07,2022-01-22T17:56,11.10,15.6
2022-01-23,20.6,10.2,16.2,2022-01-23T07:07,2022-01-23T17:57,4.50,18.9
2022-01-24,16.8,6.0,11.3,2022-01-24T07:07,2022-01-24T17:58,0.00,17.8
2022-01-25,22.5,10.5,17.2,2022-01-25T07:07,2022-01-25T17:59,0.10,17.1
2022-01-26,25.0,19.7,22.3,2022-01-26T07:06,2022-01-26T17:59,27.00,23.8
2022-01-27,24.7,18.3,21.1,2022-01-27T07:06,2022-01-27T18:00,2.60,13.8
2022-01-28,24.8,16.9,20.3,2022-01-28T07:06,2022-01-28T18:01,0.20,19.6
2022-01-29,18.4,8.3,13.2,2022-01-29T07:05,2022-01-29T18:02,0.10,35.0
2022-01-30,15.7,4.5,9.9,2022-01-30T07:05,2022-01-30T18:02,0.00,22.4
2022-01-31,20.3,7.8,14.0,2022-01-31T07:04,2022-01-31T18:03,0.00,21.5
2022-02-01,23.5,14.8,20.1,2022-02-01T07:04,2022-02-01T18:04,0.00,26.3
2022-02-02,25.4,20.6,22.7,2022-02-02T07:03,2022-02-02T18:05,0.10,26.7
2022-02-03,25.8,21.8,23.7,2022-02-03T07:03,2022-02-03T18:05,0.00,23.8
2022-02-04,26.4,22.5,24.0,2022-02-04T07:02,2022-02-04T18:06,0.00,22.4
2022-02-05,25.2,20.3,23.0,2022-02-05T07:02,2022-02-05T18:07,2.30,11.7
2022-02-06,25.9,18.9,22.3,2022-02-06T07:01,2022-02-06T18:07,0.10,13.4
2022-02-07,26.3,18.5,22.3,2022-02-07T07:01,2022-02-07T18:08,0.10,16.6
2022-02-08,25.7,18.3,21.4,2022-02-08T07:00,2022-02-08T18:09,1.80,15.3
2022-02-09,19.8,16.2,18.4,2022-02-09T06:59,2022-02-09T18:10,19.90,20.1
2022-02-10,23.8,14.2,19.0,2022-02-10T06:59,2022-02-10T18:10,0.00,20.1
2022-02-11,25.4,16.8,21.4,2022-02-11T06:58,2022-02-11T18:11,5.80,11.5
2022-02-12,26.2,18.7,22.3,2022-02-12T06:57,2022-02-12T18:12,4.90,14.1
2022-02-13,22.2,18.1,20.6,2022-02-13T06:57,2022-02-13T18:12,18.80,21.3
2022-02-14,20.4,11.9,16.1,2022-02-14T06:56,2022-02-14T18:13,0.00,29.5
2022-02-15,22.8,15.4,20.4,2022-02-15T06:55,2022-02-15T18:14,0.30,34.0
2022-02-16,25.6,20.7,22.5,2022-02-16T06:54,2022-02-16T18:14,7.50,30.6
2022-02-17,26.0,22.0,24.0,2022-02-17T06:54,2022-02-17T18:15,1.30,26.1
2022-02-18,25.8,21.9,23.9,2022-02-18T06:53,2022-02-18T18:15,3.10,19.9
2022-02-19,26.9,20.9,23.0,2022-02-19T06:52,2022-02-19T18:16,16.80,12.4
2022-02-20,24.8,21.0,22.4,2022-02-20T06:51,2022-02-20T18:17,1.30,23.4
2022-02-21,24.6,20.8,22.6,2022-02-21T06:50,2022-02-21T18:17,2.50,18.7
2022-02-22,25.7,22.3,23.8,2022-02-22T06:49,2022-02-22T18:18,1.20,23.4
2022-02-23,25.8,22.3,23.7,2022-02-23T06:49,2022-02-23T18:18,0.20,19.5
2022-02-24,26.8,21.8,23.9,2022-02-24T06:48,2022-02-24T18:19,1.10,18.4
2022-02-25,26.3,21.9,23.8,2022-02-25T06:47,2022-02-25T18:20,0.30,18.0
2022-02-26,26.6,21.6,24.1,2022-02-26T06:46,2022-02-26T18:20,0.00,17.4
2022-02-27,26.9,21.4,24.2,2022-02-27T06:45,2022-02-27T18:21,2.60,15.1
2022-02-28,26.8,20.0,23.0,2022-02-28T06:44,2022-02-28T18:21,3.10,22.1
2022-03-01,26.5,18.0,21.8,2022-03-01T06:43,2022-03-01T18:22,1.20,19.2
2022-03-02,25.5,19.1,21.6,2022-03-02T06:42,2022-03-02T18:22,3.00,15.5
2022-03-03,26.2,18.7,22.5,2022-03-03T06:41,2022-03-03T18:23,0.50,17.5
2022-03-04,26.5,21.1,23.7,2022-03-04T06:40,2022-03-04T18:24,0.00,27.8
2022-03-05,26.8,22.9,24.6,2022-03-05T06:39,2022-03-05T18:24,0.10,33.5
2022-03-06,27.0,23.6,25.0,2022-03-06T06:38,2022-03-06T18:25,1.30,30.7
2022-03-07,27.3,22.9,24.9,2022-03-07T06:37,2022-03-07T18:25,1.60,30.0
2022-03-08,27.4,21.8,25.0,2022-03-08T06:36,2022-03-08T18:26,2.10,23.5
2022-03-09,27.7,23.8,25.6,2022-03-09T06:35,2022-03-09T18:26,0.00,26.2
2022-03-10,27.5,23.4,25.4,2022-03-10T06:34,2022-03-10T18:27,0.40,25.2
2022-03-11,27.9,23.6,25.7,2022-03-11T06:33,2022-03-11T18:27,0.10,25.4
2022-03-12,31.5,17.3,24.9,2022-03-12T06:32,2022-03-12T18:28,2.70,39.5
2022-03-13,23.5,13.1,18.8,2022-03-13T06:31,2022-03-13T18:28,0.00,32.0
2022-03-14,25.2,20.4,22.2,2022-03-14T06:30,2022-03-14T18:29,3.40,27.4
2022-03-15,25.0,22.3,23.5,2022-03-15T06:29,2022-03-15T18:29,6.00,26.2
2022-03-16,26.9,20.8,23.5,2022-03-16T06:28,2022-03-16T18:30,4.70,23.4
2022-03-17,26.1,19.7,22.8,2022-03-17T06:27,2022-03-17T18:30,3.80,11.9
2022-03-18,27.0,21.5,24.7,2022-03-18T06:26,2022-03-18T18:30,2.20,19.0
2022-03-19,27.4,23.7,25.3,2022-03-19T06:25,2022-03-19T18:31,2.00,20.5
2022-03-20,27.1,20.4,23.5,2022-03-20T06:24,2022-03-20T18:31,6.60,16.6
2022-03-21,25.3,21.9,23.2,2022-03-21T06:23,2022-03-21T18:32,0.50,26.8
2022-03-22,26.7,22.0,24.2,2022-03-22T06:22,2022-03-22T18:32,0.30,25.8
2022-03-23,28.5,23.5,25.8,2022-03-23T06:21,2022-03-23T18:33,0.70,28.1
2022-03-24,28.2,23.2,26.1,2022-03-24T06:20,2022-03-24T18:33,9.50,32.4
2022-03-25,26.2,18.5,22.3,2022-03-25T06:19,2022-03-25T18:34,0.50,22.8
2022-03-26,26.2,15.4,20.6,2022-03-26T06:18,2022-03-26T18:34,0.00,18.7
2022-03-27,27.8,15.3,21.2,2022-03-27T06:17,2022-03-27T18:35,0.00,22.3
2022-03-28,26.9,15.6,22.2,2022-03-28T06:15,2022-03-28T18:35,0.00,19.7
2022-03-29,27.6,16.5,22.9,2022-03-29T06:14,2022-03-29T18:36,0.00,15.5
2022-03-30,27.9,22.7,25.3,2022-03-30T06:13,2022-03-30T18:36,0.00,31.4
2022-03-31,28.4,24.3,26.0,2022-03-31T06:12,2022-03-31T18:37,0.90,35.5
2022-04-01,28.5,23.5,25.8,2022-04-01T06:11,2022-04-01T18:37,7.00,24.1
2022-04-02,27.9,21.9,25.1,2022-04-02T06:10,2022-04-02T18:37,6.30,22.0
2022-04-03,28.1,20.5,23.7,2022-04-03T06:09,2022-04-03T18:38,9.20,16.7
2022-04-04,26.5,22.0,24.0,2022-04-04T06:08,2022-04-04T18:38,3.90,15.2
2022-04-05,28.4,22.4,25.6,2022-04-05T06:07,2022-04-05T18:39,0.70,28.4
2022-04-06,29.1,25.3,26.8,2022-04-06T06:06,2022-04-06T18:39,0.80,26.7
2022-04-07,31.1,24.6,27.4,2022-04-07T06:05,2022-04-07T18:40,1.20,29.6
2022-04-08,29.7,19.2,24.3,2022-04-08T06:04,2022-04-08T18:40,0.00,20.1
2022-04-09,29.0,16.1,21.6,2022-04-09T06:03,2022-04-09T18:41,0.00,29.4
2022-04-10,25.0,12.4,19.6,2022-04-10T06:02,2022-04-10T18:41,0.00,20.8
2022-04-11,25.6,20.1,23.0,2022-04-11T06:01,2022-04-11T18:42,0.00,22.7
2022-04-12,26.6,22.7,24.5,2022-04-12T06:00,2022-04-12T18:42,0.10,25.6
2022-04-13,27.2,23.0,25.2,2022-04-13T05:59,2022-04-13T18:43,0.40,27.0
2022-04-14,27.9,24.1,25.7,2022-04-14T05:58,2022-04-14T18:43,1.10,22.5
2022-04-15,26.1,22.3,23.7,2022-04-15T05:57,2022-04-15T18:43,11.30,20.3
2022-04-16,26.9,22.2,24.5,2022-04-16T05:56,2022-04-16T18:44,2.30,26.5
2022-04-17,27.1,22.4,24.7,2022-04-17T05:55,2022-04-17T18:44,0.90,24.8
2022-04-18,28.1,20.6,24.6,2022-04-18T05:54,2022-04-18T18:45,6.60,16.1
2022-04-19,28.4,19.6,23.9,2022-04-19T05:53,2022-04-19T18:45,2.40,27.1
2022-04-20,26.4,22.2,24.1,2022-04-20T05:52,2022-04-20T18:46,1.30,28.2
2022-04-21,25.9,22.4,24.0,2022-04-21T05:52,2022-04-21T18:46,0.40,31.0
2022-04-22,26.4,22.5,24.3,2022-04-22T05:51,2022-04-22T18:47,2.80,32.5
2022-04-23,27.1,22.5,24.4,2022-04-23T05:50,2022-04-23T18:47,1.60,30.0
2022-04-24,28.2,23.0,25.3,2022-04-24T05:49,2022-04-24T18:48,1.10,23.8
2022-04-25,26.6,23.1,24.8,2022-04-25T05:48,2022-04-25T18:48,2.20,23.8
2022-04-26,27.2,22.7,24.9,2022-04-26T05:47,2022-04-26T18:49,0.20,17.6
2022-04-27,27.7,22.3,24.8,2022-04-27T05:46,2022-04-27T18:49,1.60,17.8
2022-04-28,28.9,21.1,24.3,2022-04-28T05:46,2022-04-28T18:50,12.10,16.4
2022-04-29,26.5,20.0,22.8,2022-04-29T05:45,2022-04-29T18:50,15.70,17.4
2022-04-30,25.1,20.7,22.7,2022-04-30T05:44,2022-04-30T18:51,24.80,15.0
2022-05-01,26.6,21.3,24.3,2022-05-01T05:43,2022-05-01T18:51,0.50,18.0
2022-05-02,28.0,23.7,25.7,2022-05-02T05:43,2022-05-02T18:52,0.30,20.1
2022-05-03,27.8,23.0,25.6,2022-05-03T05:42,2022-05-03T18:52,2.90,17.7
2022-05-04,27.4,20.9,23.9,2022-05-04T05:41,2022-05-04T18:53,18.50,16.3
2022-05-05,29.6,19.4,25.1,2022-05-05T05:40,2022-05-05T18:54,0.20,15.2
2022-05-06,30.8,23.3,26.7,2022-05-06T05:40,2022-05-06T18:54,2.20,19.1
2022-05-07,29.4,22.4,25.8,2022-05-07T05:39,2022-05-07T18:55,13.30,23.1
2022-05-08,29.9,22.0,25.7,2022-05-08T05:38,2022-05-08T18:55,1.80,19.9
2022-05-09,28.8,21.9,25.5,2022-05-09T05:38,2022-05-09T18:56,1.10,28.0
2022-05-10,28.8,21.1,24.7,2022-05-10T05:37,2022-05-10T18:56,0.00,32.7
2022-05-11,28.1,19.4,23.6,2022-05-11T05:37,2022-05-11T18:57,2.50,31.0
2022-05-12,26.6,19.0,22.2,2022-05-12T05:36,2022-05-12T18:57,13.80,15.9
2022-05-13,29.0,19.3,23.5,2022-05-13T05:36,2022-05-13T18:58,8.30,15.0
2022-05-14,28.5,20.7,24.8,2022-05-14T05:35,2022-05-14T18:58,1.80,14.8
2022-05-15,30.2,21.4,25.1,2022-05-15T05:34,2022-05-15T18:59,12.00,21.2
2022-05-16,29.1,21.5,24.7,2022-05-16T05:34,2022-05-16T18:59,8.20,19.6
2022-05-17,28.6,21.3,25.1,2022-05-17T05:33,2022-05-17T19:00,7.90,12.1
2022-05-18,30.8,21.8,26.9,2022-05-18T05:33,2022-05-18T19:01,0.30,16.4
2022-05-19,31.2,23.9,27.4,2022-05-19T05:33,2022-05-19T19:01,0.00,21.3
2022-05-20,27.6,22.6,25.5,2022-05-20T05:32,2022-05-20T19:02,10.30,27.3
2022-05-21,30.2,24.8,28.1,2022-05-21T05:32,2022-05-21T19:02,0.00,25.2
2022-05-22,30.8,26.5,28.3,2022-05-22T05:31,2022-05-22T19:03,0.00,21.3
